review_id,product_name,category,reviewer_id,rating,review_text,sentiment,is_fake,verified_purchase,helpful_votes,review_length,review_date,exclamation_count,capital_ratio
REV_00841,Clothing - Shoes,Clothing,7845,4,Perfect! Perfect! Perfect! Must buy! Great deal! Would recommend.,positive,1,0,0,9,2025-02-02,5,0.09230769230769231
REV_00842,Home - Curtain,Home,9234,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,12,8,2025-09-02,1,0.04477611940298507
REV_00843,Clothing - Jeans,Clothing,7697,4,Superb quality and value for money. Totally satisfied.,positive,0,1,16,8,2025-03-17,0,0.037037037037037035
REV_00844,Sports - Running Shoes,Sports,5534,2,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,5,9,2025-09-26,0,0.04838709677419355
REV_00845,Sports - Yoga Mat,Sports,1118,3,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,17,10,2024-11-22,1,0.045454545454545456
REV_00846,Electronics - Smartphone,Electronics,6521,3,Amazing product! Fast delivery and great customer service.,positive,0,1,31,8,2024-12-23,1,0.034482758620689655
REV_00847,Home - Lamp,Home,6833,2,Very low quality. Not worth the price at all.,negative,0,0,24,9,2025-05-12,0,0.044444444444444446
REV_00848,Electronics - Tablet,Electronics,9693,3,Expected better quality. Cheap material. Not recommended.,negative,0,1,1,7,2025-06-07,0,0.05263157894736842
REV_00849,Clothing - Jacket,Clothing,6278,5,Best purchase I made this year. Quality is outstanding! Would recommend.,positive,0,0,42,11,2025-10-20,1,0.05555555555555555
REV_00850,Electronics - Headphones,Electronics,2333,2,Does not work as advertised. Very frustrating purchase.,negative,0,0,25,8,2025-05-03,0,0.03636363636363636
REV_00851,Books - Fiction Novel,Books,9267,2,Does not work as advertised. Very frustrating purchase. Quick response.,negative,0,1,45,10,2025-10-12,0,0.04225352112676056
REV_00852,Electronics - Headphones,Electronics,8899,2,Worst experience! Never again! Disaster! Scam!,negative,1,1,3,6,2024-11-23,4,0.08695652173913043
REV_00853,Clothing - Jeans,Clothing,7283,3,Great product! Really satisfied with the quality. Worth the money. Nice packaging.,positive,0,0,45,12,2025-06-07,1,0.04878048780487805
REV_00854,Home - Curtain,Home,9060,2,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,1,7,2025-09-12,4,0.09302325581395349
REV_00855,Home - Vacuum,Home,7252,1,Expected better quality. Cheap material. Not recommended.,negative,0,1,24,7,2024-11-28,0,0.05263157894736842
REV_00856,Sports - Tennis Racket,Sports,6574,2,Very low quality. Not worth the price at all. Good delivery.,negative,0,1,18,11,2024-12-29,0,0.05
REV_00857,Electronics - Camera,Electronics,4110,4,Amazing product! Fast delivery and great customer service. Quick response.,positive,0,1,19,10,2025-04-13,1,0.04054054054054054
REV_00858,Home - Lamp,Home,9819,2,Does not work as advertised. Very frustrating purchase.,negative,0,1,6,8,2025-03-07,0,0.03636363636363636
REV_00859,Home - Vacuum,Home,1562,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,9,8,2024-12-26,1,0.04477611940298507
REV_00860,Sports - Running Shoes,Sports,1963,5,Love it! Exactly what I was looking for. Perfect! Thanks seller.,positive,0,1,31,11,2025-05-11,2,0.078125
REV_00861,Clothing - Jeans,Clothing,3608,1,Terrible! Horrible! Awful! Stay away! Warning!,negative,1,0,5,6,2025-10-17,5,0.10869565217391304
REV_00862,Home - Curtain,Home,5637,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,4,7,2025-06-06,0,0.04918032786885246
REV_00863,Clothing - Dress,Clothing,3681,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,45,9,2025-01-06,0,0.05
REV_00864,Books - Textbook,Books,1149,1,Terrible! Horrible! Awful! Stay away! Warning!,negative,1,0,1,6,2025-04-26,5,0.10869565217391304
REV_00865,Sports - Running Shoes,Sports,1922,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,43,7,2025-09-09,0,0.04918032786885246
REV_00866,Books - Biography,Books,3434,1,Does not work as advertised. Very frustrating purchase.,negative,0,1,37,8,2024-12-11,0,0.03636363636363636
REV_00867,Clothing - T-Shirt,Clothing,3826,5,Amazing product! Fast delivery and great customer service.,positive,0,1,44,8,2024-11-28,1,0.034482758620689655
REV_00868,Electronics - Tablet,Electronics,2353,3,Very low quality. Not worth the price at all. Good delivery.,negative,0,0,23,11,2025-08-27,0,0.05
REV_00869,Sports - Yoga Mat,Sports,7290,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,50,9,2025-02-23,0,0.05
REV_00870,Books - Textbook,Books,9806,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,45,9,2025-07-26,0,0.05
REV_00871,Electronics - Tablet,Electronics,2922,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,48,10,2025-07-28,1,0.045454545454545456
REV_00872,Clothing - T-Shirt,Clothing,3641,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,8,10,2025-09-14,1,0.045454545454545456
REV_00873,Electronics - Smartphone,Electronics,1001,2,Very low quality. Not worth the price at all.,negative,0,1,27,9,2025-06-23,0,0.044444444444444446
REV_00874,Sports - Dumbbells,Sports,6769,3,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,0,44,10,2024-12-22,0,0.05454545454545454
REV_00875,Clothing - T-Shirt,Clothing,3198,1,Product broke after 2 weeks. Waste of money. Don't buy. Fast shipping.,negative,0,1,12,12,2024-12-24,0,0.05714285714285714
REV_00876,Sports - Dumbbells,Sports,3675,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,16,10,2025-04-07,1,0.045454545454545456
REV_00877,Home - Curtain,Home,5413,2,Does not work as advertised. Very frustrating purchase.,negative,0,1,4,8,2024-12-08,0,0.03636363636363636
REV_00878,Clothing - Jacket,Clothing,8104,4,Amazing product! Fast delivery and great customer service.,positive,0,1,20,8,2025-04-17,1,0.034482758620689655
REV_00879,Sports - Yoga Mat,Sports,2080,4,Best seller! Top quality! Must have! Recommended!,positive,1,1,5,7,2025-05-13,4,0.08163265306122448
REV_00880,Home - Lamp,Home,7203,2,Product broke after 2 weeks. Waste of money. Don't buy. Fast shipping.,negative,0,1,0,12,2025-09-05,0,0.05714285714285714
REV_00881,Electronics - Laptop,Electronics,5620,4,Best purchase I made this year. Quality is outstanding!,positive,0,0,6,9,2025-01-19,1,0.05454545454545454
REV_00882,Electronics - Smartphone,Electronics,9711,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,5,7,2025-01-19,5,0.10416666666666667
REV_00883,Books - Comic,Books,5380,4,Great product! Really satisfied with the quality. Worth the money. Thanks seller.,positive,0,1,42,12,2025-10-01,1,0.04938271604938271
REV_00884,Home - Vacuum,Home,6799,3,Expected better quality. Cheap material. Not recommended.,negative,0,0,11,7,2025-03-03,0,0.05263157894736842
REV_00885,Home - Curtain,Home,6123,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,19,9,2025-09-12,0,0.05
REV_00886,Electronics - Laptop,Electronics,9074,2,Does not work as advertised. Very frustrating purchase.,negative,0,1,5,8,2025-10-23,0,0.03636363636363636
REV_00887,Books - Cookbook,Books,9722,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,32,7,2024-11-05,0,0.04918032786885246
REV_00888,Electronics - Camera,Electronics,6653,4,Great Great Great! Buy it now! You won't regret!,positive,1,0,5,9,2025-06-25,3,0.10416666666666667
REV_00889,Sports - Bicycle,Sports,9416,5,Excellent purchase. Works perfectly as described. Highly recommend! Fast shipping.,positive,0,1,11,10,2025-05-01,1,0.04878048780487805
REV_00890,Books - Comic,Books,2931,4,Great product! Really satisfied with the quality. Worth the money. Quick response.,positive,0,1,43,12,2025-06-02,1,0.04878048780487805
REV_00891,Home - Lamp,Home,1580,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,5,7,2025-03-05,5,0.10416666666666667
REV_00892,Books - Fiction Novel,Books,4050,5,Very good quality. Exceeded my expectations. Will buy again. Nice packaging.,positive,0,1,22,11,2025-04-06,0,0.05263157894736842
REV_00893,Electronics - Tablet,Electronics,1113,3,Best purchase I made this year. Quality is outstanding! Thanks seller.,positive,0,1,26,11,2025-08-10,1,0.05714285714285714
REV_00894,Home - Vacuum,Home,9788,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,27,9,2025-06-13,0,0.05
REV_00895,Books - Comic,Books,4251,5,Great Great Great! Buy it now! You won't regret!,positive,1,0,0,9,2025-09-02,3,0.10416666666666667
REV_00896,Electronics - Laptop,Electronics,5354,5,Best product ever!!! Amazing!!! 5 stars!!! Thanks seller.,positive,1,1,5,8,2025-08-29,9,0.05263157894736842
REV_00897,Sports - Tennis Racket,Sports,7370,2,Very low quality. Not worth the price at all.,negative,0,0,32,9,2025-08-22,0,0.044444444444444446
REV_00898,Electronics - Smartphone,Electronics,6605,5,Best seller! Top quality! Must have! Recommended! Would recommend.,positive,1,1,5,9,2025-03-23,4,0.07575757575757576
REV_00899,Electronics - Tablet,Electronics,3498,4,Amazing product! Fast delivery and great customer service.,positive,0,1,48,8,2025-02-09,1,0.034482758620689655
REV_00900,Home - Mixer,Home,2688,2,Terrible! Horrible! Awful! Stay away! Warning! Would recommend.,negative,1,0,3,8,2024-11-04,5,0.09523809523809523
REV_00901,Sports - Yoga Mat,Sports,5486,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,8,8,2025-07-22,1,0.04477611940298507
REV_00902,Books - Fiction Novel,Books,6020,3,Superb quality and value for money. Totally satisfied.,positive,0,1,24,8,2024-11-04,0,0.037037037037037035
REV_00903,Clothing - Jeans,Clothing,5411,5,Great product! Really satisfied with the quality. Worth the money. Good delivery.,positive,0,0,41,12,2025-04-25,1,0.04938271604938271
REV_00904,Home - Curtain,Home,6269,4,Perfect! Perfect! Perfect! Must buy! Great deal! Would recommend.,positive,1,1,0,9,2025-07-12,5,0.09230769230769231
REV_00905,Home - Bed,Home,2827,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,0,2,5,2025-09-09,5,0.1111111111111111
REV_00906,Sports - Yoga Mat,Sports,4441,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,15,9,2025-01-02,2,0.08163265306122448
REV_00907,Electronics - Laptop,Electronics,2616,3,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,12,10,2025-09-20,1,0.045454545454545456
REV_00908,Sports - Dumbbells,Sports,1717,5,Superb quality and value for money. Totally satisfied.,positive,0,1,34,8,2025-08-24,0,0.037037037037037035
REV_00909,Sports - Dumbbells,Sports,2923,2,Complete waste! Garbage! Fake! Lies!,negative,1,0,3,5,2025-03-19,4,0.1111111111111111
REV_00910,Books - Cookbook,Books,5745,2,Worst product ever! Don't buy! Scam! Fraud! Fast shipping.,negative,1,1,4,9,2025-10-05,4,0.08620689655172414
REV_00911,Electronics - Laptop,Electronics,9344,3,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,10,7,2025-04-15,0,0.04918032786885246
REV_00912,Books - Comic,Books,1145,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,10,8,2025-02-08,1,0.04477611940298507
REV_00913,Sports - Dumbbells,Sports,1747,4,Very good quality. Exceeded my expectations. Will buy again. Fast shipping.,positive,0,1,35,11,2025-01-28,0,0.05333333333333334
REV_00914,Electronics - Laptop,Electronics,5079,1,Terrible! Horrible! Awful! Stay away! Warning!,negative,1,0,0,6,2025-07-13,5,0.10869565217391304
REV_00915,Electronics - Headphones,Electronics,5326,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,45,9,2025-08-21,0,0.05
REV_00916,Sports - Dumbbells,Sports,3895,3,Love it! Exactly what I was looking for. Perfect! Nice packaging.,positive,0,1,22,11,2025-06-19,2,0.07692307692307693
REV_00917,Sports - Bicycle,Sports,4377,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,40,9,2025-03-16,2,0.08163265306122448
REV_00918,Home - Vacuum,Home,8109,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,1,7,2025-04-23,5,0.10416666666666667
REV_00919,Books - Fiction Novel,Books,3955,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,1,1,7,2024-12-01,5,0.10416666666666667
REV_00920,Home - Vacuum,Home,8455,1,Terrible! Horrible! Awful! Stay away! Warning! Fast shipping.,negative,1,1,1,8,2024-12-02,5,0.09836065573770492
REV_00921,Electronics - Camera,Electronics,2802,3,Best purchase I made this year. Quality is outstanding!,positive,0,1,24,9,2025-10-22,1,0.05454545454545454
REV_00922,Electronics - Laptop,Electronics,1153,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,40,9,2025-09-04,0,0.05
REV_00923,Home - Mixer,Home,8846,5,Superb quality and value for money. Totally satisfied.,positive,0,0,10,8,2025-08-10,0,0.037037037037037035
REV_00924,Sports - Dumbbells,Sports,2680,4,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,1,0,6,2025-02-09,9,0.047619047619047616
REV_00925,Books - Biography,Books,6788,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,27,10,2024-11-27,1,0.045454545454545456
REV_00926,Books - Fiction Novel,Books,6467,4,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,1,2,7,2025-08-29,5,0.10416666666666667
REV_00927,Electronics - Smartphone,Electronics,3461,4,Amazing product! Fast delivery and great customer service. Thanks seller.,positive,0,1,38,10,2024-11-21,1,0.0410958904109589
REV_00928,Sports - Dumbbells,Sports,5348,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,0,42,9,2024-10-29,0,0.05
REV_00929,Electronics - Laptop,Electronics,8838,2,Very low quality. Not worth the price at all.,negative,0,1,24,9,2025-09-24,0,0.044444444444444446
REV_00930,Books - Textbook,Books,9097,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,1,3,7,2025-03-25,5,0.10416666666666667
REV_00931,Books - Cookbook,Books,9144,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,24,10,2025-01-26,0,0.05454545454545454
REV_00932,Sports - Bicycle,Sports,4593,3,Not as described. Quality is poor. Disappointed with purchase.,negative,0,0,33,9,2024-11-03,0,0.04838709677419355
REV_00933,Home - Mixer,Home,2804,4,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,0,3,5,2025-09-28,5,0.1111111111111111
REV_00934,Home - Vacuum,Home,1915,4,Superb quality and value for money. Totally satisfied. Fast shipping.,positive,0,0,15,10,2025-08-19,0,0.043478260869565216
REV_00935,Clothing - Shoes,Clothing,2208,2,Worst experience! Never again! Disaster! Scam!,negative,1,0,0,6,2025-02-26,4,0.08695652173913043
REV_00936,Clothing - T-Shirt,Clothing,3452,4,Great product! Really satisfied with the quality. Worth the money. Thanks seller.,positive,0,1,4,12,2025-07-27,1,0.04938271604938271
REV_00937,Clothing - Dress,Clothing,1216,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,46,7,2025-06-04,0,0.04918032786885246
REV_00938,Electronics - Smartphone,Electronics,7940,5,Best seller! Top quality! Must have! Recommended!,positive,1,1,0,7,2024-11-14,4,0.08163265306122448
REV_00939,Books - Cookbook,Books,5453,2,Does not work as advertised. Very frustrating purchase. Fast shipping.,negative,0,1,45,10,2025-09-11,0,0.04285714285714286
REV_00940,Clothing - Jeans,Clothing,2264,3,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,0,11,8,2024-11-08,1,0.04477611940298507
REV_00941,Home - Curtain,Home,5422,2,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,41,9,2025-09-03,0,0.04838709677419355
REV_00942,Home - Bed,Home,2070,1,Worst product ever! Don't buy! Scam! Fraud! Good delivery.,negative,1,1,2,9,2025-07-12,4,0.08620689655172414
REV_00943,Home - Vacuum,Home,1735,3,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,5,8,2025-01-13,1,0.04477611940298507
REV_00944,Books - Fiction Novel,Books,7523,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,22,9,2025-02-14,0,0.05
REV_00945,Books - Textbook,Books,9250,2,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,3,7,2025-09-07,4,0.09302325581395349
REV_00946,Clothing - T-Shirt,Clothing,8587,5,Amazing product! Fast delivery and great customer service. Would recommend.,positive,0,1,18,10,2025-09-18,1,0.04
REV_00947,Electronics - Laptop,Electronics,9573,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,32,7,2025-05-07,0,0.05263157894736842
REV_00948,Clothing - Jacket,Clothing,2228,5,Great product! Really satisfied with the quality. Worth the money. Quick response.,positive,0,0,15,12,2025-08-11,1,0.04878048780487805
REV_00949,Books - Fiction Novel,Books,3780,2,Very low quality. Not worth the price at all. Nice packaging.,negative,0,1,31,11,2025-05-30,0,0.04918032786885246
REV_00950,Home - Bed,Home,5226,4,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,1,5,6,2025-02-28,9,0.047619047619047616
REV_00951,Books - Biography,Books,3113,3,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,18,9,2025-03-17,0,0.04838709677419355
REV_00952,Sports - Dumbbells,Sports,1699,5,Best purchase I made this year. Quality is outstanding!,positive,0,0,16,9,2024-12-15,1,0.05454545454545454
REV_00953,Electronics - Laptop,Electronics,7541,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,18,10,2025-09-21,0,0.05454545454545454
REV_00954,Books - Fiction Novel,Books,2775,5,Great Great Great! Buy it now! You won't regret! Fast shipping.,positive,1,0,3,11,2025-04-08,3,0.09523809523809523
